subj,n_trials,optimality_rate,overcautious_rate,overrisky_rate,subj_optimality_rate,subj_overcautious_rate,subj_overrisky_rate,total_ev_loss,mean_ev_loss,heavy_rate,survival_rate,total_earnings
148,45,0.6444444444444445,0.24444444444444444,0.1111111111111111,0.6444444444444445,0.022222222222222223,0.3333333333333333,11.481870185300457,0.2551526707844546,0.4222222222222222,0.7111111111111111,80
149,45,0.8666666666666667,0.1111111111111111,0.022222222222222223,0.6444444444444445,0.0,0.35555555555555557,3.488816070373253,0.07752924600829451,0.4666666666666667,0.8222222222222222,97
150,45,0.6888888888888889,0.08888888888888889,0.2222222222222222,0.37777777777777777,0.022222222222222223,0.6,12.377861766665426,0.27506359481478726,0.6888888888888889,0.5777777777777777,102
151,45,0.8444444444444444,0.1111111111111111,0.044444444444444446,0.5777777777777777,0.022222222222222223,0.4,5.686261277939988,0.12636136173199974,0.4888888888888889,0.6666666666666666,94
152,45,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7555555555555555,0.0,0.24444444444444444,13.074403442673146,0.2905422987260699,0.35555555555555557,0.5333333333333333,56
153,45,0.4666666666666667,0.5333333333333333,0.0,0.8666666666666667,0.1111111111111111,0.022222222222222223,23.237418801187395,0.516387084470831,0.022222222222222223,0.7555555555555555,34
154,45,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.7777777777777778,0.0,0.2222222222222222,6.437299789728839,0.14305110643841865,0.3333333333333333,0.5777777777777777,78
155,45,0.7333333333333333,0.13333333333333333,0.13333333333333333,0.5555555555555556,0.0,0.4444444444444444,7.881705006918393,0.17514900015374207,0.5555555555555556,0.8222222222222222,113
156,45,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.6888888888888889,0.0,0.3111111111111111,4.455576613337207,0.0990128136297157,0.4222222222222222,0.7555555555555555,90
157,45,0.8888888888888888,0.08888888888888889,0.022222222222222223,0.5777777777777777,0.022222222222222223,0.4,4.244640479102619,0.09432534398005821,0.4888888888888889,0.6222222222222222,92
158,45,0.7111111111111111,0.06666666666666667,0.2222222222222222,0.4,0.0,0.6,11.192344003907063,0.2487187556423792,0.7111111111111111,0.8,136
159,45,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7111111111111111,0.022222222222222223,0.26666666666666666,11.14614917034867,0.247692203785526,0.35555555555555557,0.5555555555555556,73
160,45,0.5777777777777777,0.2222222222222222,0.2,0.4888888888888889,0.044444444444444446,0.4666666666666667,16.92189519109857,0.376042115357746,0.5333333333333333,0.5333333333333333,72
161,45,0.6444444444444445,0.2,0.15555555555555556,0.6,0.0,0.4,10.951627604161818,0.24336950231470705,0.5111111111111111,0.5333333333333333,80
162,45,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.4,0.022222222222222223,0.5777777777777777,12.250218569823822,0.27222707932941825,0.6666666666666666,0.5111111111111111,95
163,45,0.5333333333333333,0.4,0.06666666666666667,0.8,0.044444444444444446,0.15555555555555556,18.04661427329415,0.40103587273987,0.2222222222222222,0.5333333333333333,44
164,45,0.7111111111111111,0.17777777777777778,0.1111111111111111,0.6222222222222222,0.0,0.37777777777777777,9.804541384215096,0.21787869742700214,0.4888888888888889,0.8,108
165,45,0.8222222222222222,0.06666666666666667,0.1111111111111111,0.5111111111111111,0.0,0.4888888888888889,4.498069029645447,0.0999570895476766,0.6,0.8888888888888888,132
166,45,0.6444444444444445,0.3111111111111111,0.044444444444444446,0.7777777777777778,0.022222222222222223,0.2,11.708721824806036,0.260193818329023,0.28888888888888886,0.8222222222222222,77
167,45,0.7333333333333333,0.26666666666666666,0.0,0.8222222222222222,0.0,0.17777777777777778,6.29467689231843,0.13988170871818734,0.28888888888888886,0.6888888888888889,75
168,45,0.7555555555555555,0.13333333333333333,0.1111111111111111,0.5777777777777777,0.0,0.4222222222222222,5.778415256780363,0.12840922792845252,0.5333333333333333,0.5111111111111111,75
169,45,0.7777777777777778,0.08888888888888889,0.13333333333333333,0.5111111111111111,0.0,0.4888888888888889,8.090976806086935,0.17979948457970968,0.6,0.5111111111111111,83
170,45,0.6,0.3111111111111111,0.08888888888888889,0.6444444444444445,0.06666666666666667,0.28888888888888886,16.062900268324245,0.35695333929609435,0.3333333333333333,0.4666666666666667,57
171,45,0.7333333333333333,0.044444444444444446,0.2222222222222222,0.37777777777777777,0.0,0.6222222222222222,10.146075944818573,0.22546835432930162,0.7333333333333333,0.7333333333333333,129
172,45,0.8222222222222222,0.17777777777777778,0.0,0.7333333333333333,0.0,0.26666666666666666,2.7533211056510885,0.061184913458913075,0.37777777777777777,0.8888888888888888,104
173,45,0.8888888888888888,0.08888888888888889,0.022222222222222223,0.6222222222222222,0.0,0.37777777777777777,1.9549630415655204,0.04344362314590045,0.4888888888888889,0.6888888888888889,99
174,45,0.8888888888888888,0.06666666666666667,0.044444444444444446,0.5333333333333333,0.022222222222222223,0.4444444444444444,4.067821837715127,0.09039604083811394,0.5333333333333333,0.5333333333333333,88
175,45,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.7555555555555555,0.044444444444444446,0.2,13.826847417191429,0.3072632759375873,0.26666666666666666,0.6444444444444445,65
176,45,0.6666666666666666,0.13333333333333333,0.2,0.4888888888888889,0.0,0.5111111111111111,11.509213923371703,0.25576030940826006,0.6222222222222222,0.6666666666666666,98
177,45,0.7333333333333333,0.06666666666666667,0.2,0.4222222222222222,0.0,0.5777777777777777,9.468407694629395,0.21040905988065323,0.6888888888888889,0.7555555555555555,126
178,45,0.5777777777777777,0.13333333333333333,0.28888888888888886,0.35555555555555557,0.022222222222222223,0.6222222222222222,18.02226239619706,0.40049471991549024,0.7111111111111111,0.4888888888888889,86
179,45,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.6222222222222222,0.022222222222222223,0.35555555555555557,11.642704225154723,0.25872676055899385,0.4444444444444444,0.4666666666666667,73
180,45,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.4666666666666667,0.0,0.5333333333333333,5.480957005298445,0.12179904456218768,0.6444444444444445,0.5333333333333333,100
181,45,0.8222222222222222,0.08888888888888889,0.08888888888888889,0.5555555555555556,0.0,0.4444444444444444,6.192281217570308,0.13760624927934018,0.5555555555555556,0.6,95
182,45,0.6888888888888889,0.2222222222222222,0.08888888888888889,0.6888888888888889,0.0,0.3111111111111111,6.483540773476292,0.14407868385502873,0.4222222222222222,0.7111111111111111,84
183,45,0.8,0.1111111111111111,0.08888888888888889,0.5777777777777777,0.0,0.4222222222222222,4.567233102189629,0.10149406893754731,0.5333333333333333,0.8888888888888888,116
184,45,0.4222222222222222,0.5555555555555556,0.022222222222222223,0.8666666666666667,0.1111111111111111,0.022222222222222223,25.533396689286924,0.5674088153174872,0.022222222222222223,0.6888888888888889,31
185,45,0.8222222222222222,0.1111111111111111,0.06666666666666667,0.6,0.0,0.4,4.232746961665663,0.0940610435925703,0.5111111111111111,0.5333333333333333,76
186,45,0.5555555555555556,0.4222222222222222,0.022222222222222223,0.8666666666666667,0.044444444444444446,0.08888888888888889,17.828952796493486,0.3961989510331886,0.15555555555555556,0.5333333333333333,40
187,45,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.7777777777777778,0.0,0.2222222222222222,4.756721906530884,0.10570493125624186,0.3333333333333333,0.5333333333333333,64
188,45,0.4888888888888889,0.5111111111111111,0.0,0.8888888888888888,0.08888888888888889,0.022222222222222223,21.836491927919937,0.4852553761759986,0.044444444444444446,0.6666666666666666,34
189,45,0.5777777777777777,0.4222222222222222,0.0,0.8888888888888888,0.044444444444444446,0.06666666666666667,16.334712312216247,0.3629936069381388,0.13333333333333333,0.9333333333333333,62
190,45,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.4444444444444444,6.228792122540266,0.13841760272311704,0.5555555555555556,0.5555555555555556,85
191,45,0.6888888888888889,0.24444444444444444,0.06666666666666667,0.7333333333333333,0.0,0.26666666666666666,6.67532404744407,0.148340534387646,0.37777777777777777,0.5333333333333333,64
192,45,0.7555555555555555,0.15555555555555556,0.08888888888888889,0.5777777777777777,0.022222222222222223,0.4,8.690841166062418,0.19312980369027596,0.4888888888888889,0.7777777777777778,95
193,45,0.7111111111111111,0.17777777777777778,0.1111111111111111,0.5777777777777777,0.022222222222222223,0.4,12.949448532575067,0.2877655229461126,0.4888888888888889,0.5111111111111111,67
194,45,0.6666666666666666,0.2,0.13333333333333333,0.5777777777777777,0.022222222222222223,0.4,14.029877199827194,0.31177504888504876,0.4888888888888889,0.5111111111111111,67
195,45,0.7555555555555555,0.17777777777777778,0.06666666666666667,0.5777777777777777,0.044444444444444446,0.37777777777777777,8.307950380258049,0.18462111956129,0.4444444444444444,0.7111111111111111,88
196,45,0.9333333333333333,0.022222222222222223,0.044444444444444446,0.5333333333333333,0.0,0.4666666666666667,1.742043474787952,0.03871207721751005,0.5777777777777777,0.7111111111111111,112
197,45,0.7111111111111111,0.0,0.28888888888888886,0.26666666666666666,0.0,0.7333333333333333,11.196691002338799,0.24881535560752888,0.8444444444444444,0.8888888888888888,180
198,45,0.7555555555555555,0.1111111111111111,0.13333333333333333,0.5333333333333333,0.0,0.4666666666666667,6.648146958202686,0.1477365990711708,0.5777777777777777,0.8444444444444444,118
199,45,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.8,0.022222222222222223,0.17777777777777778,12.525423861208608,0.2783427524713024,0.26666666666666666,0.7333333333333333,69
200,45,0.5555555555555556,0.15555555555555556,0.28888888888888886,0.4222222222222222,0.0,0.5777777777777777,14.441070393096751,0.32091267540215,0.6888888888888889,0.7777777777777778,123
201,45,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.4888888888888889,0.0,0.5111111111111111,10.411390357587194,0.23136423016860433,0.6222222222222222,0.5111111111111111,91
202,45,0.6888888888888889,0.17777777777777778,0.13333333333333333,0.6,0.0,0.4,10.153944430606566,0.2256432095690348,0.5111111111111111,0.7111111111111111,96
203,45,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.7555555555555555,0.044444444444444446,0.2,13.737796795927384,0.30528437324283075,0.26666666666666666,0.7111111111111111,60
204,45,0.7777777777777778,0.08888888888888889,0.13333333333333333,0.5111111111111111,0.0,0.4888888888888889,5.7616057603992,0.12803568356442666,0.6,0.6222222222222222,100
205,45,0.8444444444444444,0.1111111111111111,0.044444444444444446,0.6222222222222222,0.0,0.37777777777777777,2.8607956683779188,0.06357323707506486,0.4888888888888889,0.7111111111111111,100
206,45,0.4666666666666667,0.5333333333333333,0.0,0.8666666666666667,0.1111111111111111,0.022222222222222223,23.237418801187395,0.516387084470831,0.022222222222222223,0.4888888888888889,26
207,45,0.6222222222222222,0.35555555555555557,0.022222222222222223,0.8444444444444444,0.022222222222222223,0.13333333333333333,11.635720706232469,0.25857157124961044,0.2222222222222222,0.9333333333333333,78
208,45,0.7333333333333333,0.06666666666666667,0.2,0.4222222222222222,0.0,0.5777777777777777,9.144784229705902,0.20321742732679782,0.6888888888888889,0.6,99
209,45,0.6222222222222222,0.26666666666666666,0.1111111111111111,0.5777777777777777,0.06666666666666667,0.35555555555555557,17.32472954869541,0.3849939899710091,0.4,0.6444444444444445,73
210,45,0.5333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.044444444444444446,0.4222222222222222,20.506355489903164,0.45569678866451474,0.4888888888888889,0.5111111111111111,75
211,45,0.8888888888888888,0.044444444444444446,0.06666666666666667,0.5333333333333333,0.0,0.4666666666666667,2.756025554857495,0.06124501233016655,0.5777777777777777,0.5111111111111111,99
212,45,0.8222222222222222,0.0,0.17777777777777778,0.37777777777777777,0.0,0.6222222222222222,7.122284596833008,0.15827299104073353,0.7333333333333333,0.4666666666666667,97
213,45,0.6888888888888889,0.26666666666666666,0.044444444444444446,0.6888888888888889,0.044444444444444446,0.26666666666666666,12.15375083071001,0.27008335179355575,0.3333333333333333,0.6222222222222222,72
214,45,0.8666666666666667,0.0,0.13333333333333333,0.4222222222222222,0.0,0.5777777777777777,5.055462751839518,0.11234361670754485,0.6888888888888889,0.8222222222222222,129
215,45,0.7555555555555555,0.24444444444444444,0.0,0.8,0.0,0.2,5.001997487499245,0.11115549972220544,0.3111111111111111,0.8666666666666667,75
216,45,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7555555555555555,0.0,0.24444444444444444,7.8897355374539,0.17532745638786446,0.35555555555555557,0.9777777777777777,104
217,45,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.5333333333333333,0.0,0.4666666666666667,10.97301577176685,0.24384479492815223,0.5777777777777777,0.5111111111111111,79
218,45,0.9111111111111111,0.0,0.08888888888888889,0.4666666666666667,0.0,0.5333333333333333,3.4529928451593594,0.07673317433687465,0.6444444444444445,0.7333333333333333,117
219,45,0.8,0.2,0.0,0.7111111111111111,0.022222222222222223,0.26666666666666666,8.17916154038452,0.18175914534187823,0.35555555555555557,0.8444444444444444,86
220,45,0.7555555555555555,0.2,0.044444444444444446,0.7111111111111111,0.0,0.28888888888888886,4.2057568533761485,0.09346126340835885,0.4,0.8222222222222222,89
221,45,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.7111111111111111,0.022222222222222223,0.26666666666666666,10.625407706505719,0.23612017125568263,0.35555555555555557,0.5333333333333333,60
222,45,0.7333333333333333,0.26666666666666666,0.0,0.8222222222222222,0.0,0.17777777777777778,4.722248462377618,0.10493885471950264,0.28888888888888886,0.6444444444444445,69
223,45,0.6,0.13333333333333333,0.26666666666666666,0.4222222222222222,0.0,0.5777777777777777,14.783977830144416,0.3285328406698759,0.6888888888888889,0.5111111111111111,87
224,45,0.5777777777777777,0.08888888888888889,0.3333333333333333,0.3111111111111111,0.0,0.6888888888888889,16.95629654419071,0.37680658987090465,0.8,0.5333333333333333,88
225,45,0.8444444444444444,0.044444444444444446,0.1111111111111111,0.4888888888888889,0.0,0.5111111111111111,4.569852448235668,0.10155227662745929,0.6222222222222222,0.7111111111111111,120
226,45,0.4666666666666667,0.5333333333333333,0.0,0.8666666666666667,0.1111111111111111,0.022222222222222223,24.71661468373857,0.5492581040830793,0.022222222222222223,0.4666666666666667,25
227,45,0.6666666666666666,0.2,0.13333333333333333,0.5333333333333333,0.044444444444444446,0.4222222222222222,14.9486208359403,0.3321915741320067,0.4888888888888889,0.6444444444444445,81
228,45,0.6444444444444445,0.24444444444444444,0.1111111111111111,0.6888888888888889,0.0,0.3111111111111111,11.511701435269899,0.2558155874504422,0.4222222222222222,0.5111111111111111,71
229,45,0.9111111111111111,0.0,0.08888888888888889,0.4666666666666667,0.0,0.5333333333333333,3.4529928451593594,0.07673317433687465,0.6444444444444445,0.6,115
230,45,0.7333333333333333,0.24444444444444444,0.022222222222222223,0.7333333333333333,0.022222222222222223,0.24444444444444444,7.582187516092953,0.16849305591317673,0.3333333333333333,0.7111111111111111,68
231,45,0.8888888888888888,0.044444444444444446,0.06666666666666667,0.5333333333333333,0.0,0.4666666666666667,4.46567725609978,0.09923727235777288,0.5777777777777777,0.5333333333333333,88
232,45,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.5555555555555556,0.0,0.4444444444444444,12.198162241518595,0.27107027203374656,0.5555555555555556,0.5111111111111111,79
233,45,0.8444444444444444,0.08888888888888889,0.06666666666666667,0.5777777777777777,0.0,0.4222222222222222,3.111568019045473,0.06914595597878828,0.5333333333333333,0.6222222222222222,92
234,45,0.6666666666666666,0.3333333333333333,0.0,0.8888888888888888,0.0,0.1111111111111111,10.528455790294938,0.2339656842287764,0.2222222222222222,0.9777777777777777,80
235,45,0.6888888888888889,0.1111111111111111,0.2,0.4222222222222222,0.022222222222222223,0.5555555555555556,11.395668883545852,0.25323708630101893,0.6444444444444445,0.4888888888888889,82
236,45,0.8,0.17777777777777778,0.022222222222222223,0.7111111111111111,0.0,0.28888888888888886,5.496318828232861,0.1221404184051747,0.4,0.7777777777777778,91
237,45,0.6666666666666666,0.17777777777777778,0.15555555555555556,0.5333333333333333,0.022222222222222223,0.4444444444444444,13.467170432459213,0.2992704540546492,0.5333333333333333,0.8222222222222222,109
238,45,0.6444444444444445,0.022222222222222223,0.3333333333333333,0.24444444444444444,0.0,0.7555555555555555,13.70005372247104,0.3044456382771342,0.8666666666666667,0.4888888888888889,98
239,45,0.6666666666666666,0.17777777777777778,0.15555555555555556,0.4888888888888889,0.044444444444444446,0.4666666666666667,15.898270241867857,0.3532948942637302,0.5333333333333333,0.4666666666666667,69
240,45,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.7555555555555555,0.06666666666666667,0.17777777777777778,23.326810140202415,0.5183735586711647,0.2222222222222222,0.7555555555555555,50
241,45,0.8444444444444444,0.06666666666666667,0.08888888888888889,0.5333333333333333,0.0,0.4666666666666667,4.1085480057180375,0.09130106679373416,0.5777777777777777,0.5111111111111111,91
242,45,0.9111111111111111,0.08888888888888889,0.0,0.6444444444444445,0.0,0.35555555555555557,1.7427183653182663,0.038727074784850365,0.4666666666666667,0.7555555555555555,102
243,45,0.6444444444444445,0.3111111111111111,0.044444444444444446,0.8222222222222222,0.0,0.17777777777777778,7.693620333042906,0.1709693407342868,0.28888888888888886,0.8888888888888888,92
244,45,0.8222222222222222,0.06666666666666667,0.1111111111111111,0.5111111111111111,0.0,0.4888888888888889,5.44648356114518,0.12103296802544844,0.6,0.5333333333333333,96
245,45,0.5333333333333333,0.37777777777777777,0.08888888888888889,0.7111111111111111,0.06666666666666667,0.2222222222222222,18.71346802990525,0.41585484510900556,0.26666666666666666,0.7555555555555555,74
246,45,0.6444444444444445,0.3333333333333333,0.022222222222222223,0.8222222222222222,0.022222222222222223,0.15555555555555556,12.283297646513564,0.27296216992252365,0.24444444444444444,0.4666666666666667,49
247,45,0.5111111111111111,0.3111111111111111,0.17777777777777778,0.6,0.044444444444444446,0.35555555555555557,19.106346392660186,0.42458547539244856,0.4222222222222222,0.5111111111111111,51
248,45,0.7333333333333333,0.1111111111111111,0.15555555555555556,0.4666666666666667,0.022222222222222223,0.5111111111111111,10.01361490834832,0.22252477574107377,0.6,0.5111111111111111,75
249,45,0.8,0.06666666666666667,0.13333333333333333,0.4888888888888889,0.0,0.5111111111111111,6.208625594881449,0.13796945766403218,0.6222222222222222,0.8222222222222222,129
250,45,0.6222222222222222,0.2,0.17777777777777778,0.4888888888888889,0.044444444444444446,0.4666666666666667,15.64844837545084,0.3477432972322409,0.5333333333333333,0.5111111111111111,79
251,45,0.7777777777777778,0.022222222222222223,0.2,0.37777777777777777,0.0,0.6222222222222222,7.958165434374457,0.17684812076387682,0.7333333333333333,0.5333333333333333,108
252,45,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.4888888888888889,0.0,0.5111111111111111,7.9504764726535875,0.1766772549478575,0.6222222222222222,0.5555555555555556,89
253,45,0.7111111111111111,0.28888888888888886,0.0,0.7555555555555555,0.044444444444444446,0.2,9.37627966397497,0.2083617703105549,0.26666666666666666,0.7555555555555555,66
254,45,0.6,0.17777777777777778,0.2222222222222222,0.4666666666666667,0.022222222222222223,0.5111111111111111,13.811726596168711,0.306927257692638,0.6,0.5111111111111111,75
255,45,0.5333333333333333,0.15555555555555556,0.3111111111111111,0.35555555555555557,0.022222222222222223,0.6222222222222222,17.675173033023803,0.39278162295608454,0.7111111111111111,0.4666666666666667,73
256,45,0.5777777777777777,0.26666666666666666,0.15555555555555556,0.6666666666666666,0.0,0.3333333333333333,15.710429142153085,0.3491206476034019,0.4444444444444444,0.8,96
257,45,0.7111111111111111,0.17777777777777778,0.1111111111111111,0.6222222222222222,0.0,0.37777777777777777,10.354438741704111,0.2300986387045358,0.4888888888888889,0.6,83
258,45,0.7555555555555555,0.08888888888888889,0.15555555555555556,0.4888888888888889,0.0,0.5111111111111111,8.485504650987876,0.1885667700219528,0.6222222222222222,0.6222222222222222,104
259,45,0.5777777777777777,0.4222222222222222,0.0,0.8888888888888888,0.044444444444444446,0.06666666666666667,14.855516429665075,0.33012258732589056,0.13333333333333333,0.7777777777777778,55
260,45,0.8,0.17777777777777778,0.022222222222222223,0.7111111111111111,0.0,0.28888888888888886,3.6044488594941475,0.08009886354431439,0.4,0.8222222222222222,93
261,45,0.9111111111111111,0.022222222222222223,0.06666666666666667,0.5111111111111111,0.0,0.4888888888888889,2.578254322763506,0.05729454050585569,0.6,0.6222222222222222,96
262,45,0.5777777777777777,0.35555555555555557,0.06666666666666667,0.7555555555555555,0.044444444444444446,0.2,17.602021187842126,0.3911560263964917,0.26666666666666666,0.8666666666666667,83
263,45,0.4222222222222222,0.5111111111111111,0.06666666666666667,0.7777777777777778,0.1111111111111111,0.1111111111111111,25.892728472791504,0.5753939660620334,0.1111111111111111,0.6666666666666666,34
264,45,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.4888888888888889,0.022222222222222223,0.4888888888888889,14.251985712030304,0.31671079360067345,0.5777777777777777,0.4666666666666667,77
265,45,0.8444444444444444,0.044444444444444446,0.1111111111111111,0.4888888888888889,0.0,0.5111111111111111,5.283629234918696,0.11741398299819325,0.6222222222222222,0.8444444444444444,126
266,45,0.8,0.1111111111111111,0.08888888888888889,0.5777777777777777,0.0,0.4222222222222222,6.440004238935246,0.14311120530967214,0.5333333333333333,0.7555555555555555,110
267,45,0.6444444444444445,0.15555555555555556,0.2,0.4222222222222222,0.044444444444444446,0.5333333333333333,15.185726223156696,0.33746058273681545,0.6,0.4666666666666667,85
268,45,0.4,0.5111111111111111,0.08888888888888889,0.7555555555555555,0.1111111111111111,0.13333333333333333,26.959377965013687,0.5990972881114153,0.13333333333333333,0.8888888888888888,48
269,45,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.6888888888888889,0.0,0.3111111111111111,6.853353215653102,0.1522967381256245,0.4222222222222222,0.7333333333333333,105
270,45,0.4444444444444444,0.5555555555555556,0.0,0.8888888888888888,0.1111111111111111,0.0,24.78623646257541,0.550805254723898,0.0,0.8,36
271,45,0.8222222222222222,0.044444444444444446,0.13333333333333333,0.4666666666666667,0.0,0.5333333333333333,6.584933646402067,0.14633185880893482,0.6444444444444445,0.6222222222222222,116
272,45,0.7333333333333333,0.2,0.06666666666666667,0.6888888888888889,0.0,0.3111111111111111,6.536080489770381,0.14524623310600845,0.4222222222222222,0.5111111111111111,63
273,45,0.6666666666666666,0.3333333333333333,0.0,0.8888888888888888,0.0,0.1111111111111111,8.2089471027884,0.1824210467286311,0.2222222222222222,0.7111111111111111,68
274,45,0.7777777777777778,0.2222222222222222,0.0,0.7333333333333333,0.022222222222222223,0.24444444444444444,5.703065640306562,0.12673479200681248,0.3333333333333333,0.6222222222222222,76
275,45,0.5555555555555556,0.4222222222222222,0.022222222222222223,0.7777777777777778,0.08888888888888889,0.13333333333333333,20.703727692456184,0.4600828376101374,0.15555555555555556,0.6444444444444445,41
276,45,0.5555555555555556,0.28888888888888886,0.15555555555555556,0.6,0.044444444444444446,0.35555555555555557,15.08161797132528,0.33514706602945066,0.4222222222222222,0.5333333333333333,56
277,45,0.8,0.17777777777777778,0.022222222222222223,0.7111111111111111,0.0,0.28888888888888886,4.243379663802731,0.09429732586228291,0.4,0.5777777777777777,78
278,45,0.6444444444444445,0.044444444444444446,0.3111111111111111,0.28888888888888886,0.0,0.7111111111111111,13.312753193035437,0.29583895984523195,0.8222222222222222,0.5333333333333333,108
279,45,0.7777777777777778,0.15555555555555556,0.06666666666666667,0.5555555555555556,0.044444444444444446,0.4,8.848250488842716,0.19662778864094924,0.4666666666666667,0.5555555555555556,85
280,45,0.7333333333333333,0.2222222222222222,0.044444444444444446,0.6444444444444445,0.044444444444444446,0.3111111111111111,12.230853906263388,0.27179675347251975,0.37777777777777777,0.4666666666666667,57
281,45,0.6444444444444445,0.28888888888888886,0.06666666666666667,0.6444444444444445,0.06666666666666667,0.28888888888888886,14.94495066112315,0.33211001469162554,0.3333333333333333,0.6666666666666666,74
282,45,0.6222222222222222,0.3111111111111111,0.06666666666666667,0.8,0.0,0.2,10.46654732078525,0.23258994046189443,0.3111111111111111,0.8444444444444444,70
283,45,0.7777777777777778,0.13333333333333333,0.08888888888888889,0.5555555555555556,0.022222222222222223,0.4222222222222222,7.216964940474403,0.16037699867720895,0.5111111111111111,0.5111111111111111,83
284,45,0.4444444444444444,0.5555555555555556,0.0,0.8888888888888888,0.1111111111111111,0.0,24.78623646257541,0.550805254723898,0.0,0.5111111111111111,23
285,45,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.6888888888888889,0.0,0.3111111111111111,5.389121965682214,0.11975826590404919,0.4222222222222222,0.7111111111111111,88
286,45,0.6888888888888889,0.24444444444444444,0.06666666666666667,0.6444444444444445,0.044444444444444446,0.3111111111111111,11.995223300912155,0.2665605177980479,0.37777777777777777,0.6666666666666666,78
287,45,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.7555555555555555,0.044444444444444446,0.2,13.216973256482698,0.29371051681072663,0.26666666666666666,0.6222222222222222,64
288,45,0.5333333333333333,0.4444444444444444,0.022222222222222223,0.8444444444444444,0.06666666666666667,0.08888888888888889,18.28229003310915,0.40627311184687,0.13333333333333333,0.6222222222222222,44
289,45,0.7333333333333333,0.15555555555555556,0.1111111111111111,0.6,0.0,0.4,7.29735137972059,0.1621633639937909,0.5111111111111111,0.7111111111111111,96
290,45,0.6888888888888889,0.26666666666666666,0.044444444444444446,0.7777777777777778,0.0,0.2222222222222222,9.048537290500674,0.20107860645557052,0.3333333333333333,0.6666666666666666,70
291,45,0.6666666666666666,0.15555555555555556,0.17777777777777778,0.4888888888888889,0.022222222222222223,0.4888888888888889,13.229502366291285,0.2939889414731397,0.5777777777777777,0.5111111111111111,83
292,45,0.4666666666666667,0.5333333333333333,0.0,0.8666666666666667,0.1111111111111111,0.022222222222222223,24.716614683738566,0.5492581040830793,0.022222222222222223,0.7111111111111111,32
293,45,0.6444444444444445,0.13333333333333333,0.2222222222222222,0.4666666666666667,0.0,0.5333333333333333,11.613261419649035,0.2580724759922008,0.6444444444444445,0.7111111111111111,112
